------------------------------------------------------------------------------------
log file for recomend system \\ script made by Dmitry Chapliuk 
[2014-09-29 21:09:08] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 320100 Client_ID: 616386589.1391011115
[2014-09-29 21:09:08] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bre71tgs-08-5 Client_ID: 616386589.1391011115
[2014-09-29 21:09:08] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): br70s-08-5 Client_ID: 616386589.1391011115
[2014-09-29 21:09:09] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): PS5000W-30 Client_ID: 000020021
[2014-09-29 21:09:09] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): fmaster252 Client_ID: 000020501
[2014-09-29 21:09:10] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-35 Client_ID: 1532221923.1391765097
[2014-09-29 21:09:10] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 1532221923.1391765097
[2014-09-29 21:09:11] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 094-500018-00005 Client_ID: 000008541
[2014-09-29 21:09:12] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-2 Client_ID: 000020631
[2014-09-29 21:09:12] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1113a Client_ID: 000020631
[2014-09-29 21:09:13] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bkg-16 Client_ID: 000020631
[2014-09-29 21:09:13] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020631
[2014-09-29 21:09:14] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): ICT2895 Client_ID: 000017018
[2014-09-29 21:09:14] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wc20-24-175 Client_ID: 000017018
[2014-09-29 21:09:14] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGF0006-24 Client_ID: 000017018
[2014-09-29 21:09:14] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGU0006-24 Client_ID: 000017018
[2014-09-29 21:09:14] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGS0005 Client_ID: 000017018
[2014-09-29 21:09:14] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IHJ0051 Client_ID: 000017018
[2014-09-29 21:09:15] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): IIC0597 Client_ID: 000017018
[2014-09-29 21:09:15] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): bed500 Client_ID: 000017018
[2014-09-29 21:09:15] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wl20-24-175 Client_ID: 000017018
[2014-09-29 21:09:15] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc205 Client_ID: 1048558335.139278337
[2014-09-29 21:09:15] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): korund2 Client_ID: 1048558335.139278337
[2014-09-29 21:09:15] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): glassbha1113 Client_ID: 1048558335.139278337
[2014-09-29 21:09:15] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-2 Client_ID: 000020637
[2014-09-29 21:09:15] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1113a Client_ID: 000020637
[2014-09-29 21:09:15] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): barselozs1230 Client_ID: 000020637
[2014-09-29 21:09:15] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020637
[2014-09-29 21:09:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): stig185p-r101 Client_ID: 000020640
[2014-09-29 21:09:16] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): ER308l085 Client_ID: 000020640
[2014-09-29 21:09:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): redbointecarc250mos Client_ID: 000020642
[2014-09-29 21:09:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): svaroggs1 Client_ID: 2019699483.1392106332
[2014-09-29 21:09:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sf411090 Client_ID: 2019699483.1392106332
[2014-09-29 21:09:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sge11090 Client_ID: 2019699483.1392106332
[2014-09-29 21:09:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): stig200pacdc Client_ID: 637789536.1391490861
[2014-09-29 21:09:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 992020 Client_ID: 1427157283.1392272232
[2014-09-29 21:09:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 991901 Client_ID: 1427157283.1392272232
[2014-09-29 21:09:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 991915 Client_ID: 1427157283.1392272232
[2014-09-29 21:09:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 6033000 Client_ID: 000020400
[2014-09-29 21:09:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 6063300 Client_ID: 000020400
[2014-09-29 21:09:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 6068100 Client_ID: 000020400
[2014-09-29 21:09:18] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 6260416 Client_ID: 000020400
[2014-09-29 21:09:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 6254203MMT Client_ID: 000020400
[2014-09-29 21:09:18] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 6185265 Client_ID: 000020400
[2014-09-29 21:09:18] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 6184511 Client_ID: 000020400
[2014-09-29 21:09:19] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 9580124 Client_ID: 000020400
[2014-09-29 21:09:19] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 700000400 Client_ID: 000020400
[2014-09-29 21:09:19] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): regu30p36v Client_ID: 000020400
[2014-09-29 21:09:19] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc145 Client_ID: 000020647
[2014-09-29 21:09:19] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): shas-4001f Client_ID: 1016696469.1392211169
[2014-09-29 21:09:20] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): TF0022 Client_ID: 000019346
[2014-09-29 21:09:20] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wc20-16-175 Client_ID: 000020577
[2014-09-29 21:09:20] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): TC0004 Client_ID: 000020577
[2014-09-29 21:09:20] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): spraybinz Client_ID: 000020577
[2014-09-29 21:09:20] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wl20-16-175 Client_ID: 000020577
[2014-09-29 21:09:20] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVF0602 Client_ID: 978755690.1392091975
[2014-09-29 21:09:20] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVB0604 Client_ID: 978755690.1392091975
[2014-09-29 21:09:21] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bmig500-2 Client_ID: 735698353.1391154423
[2014-09-29 21:09:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): stnas12169 Client_ID: 1000992547.1382103791
[2014-09-29 21:09:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): svetofilterts3c4 Client_ID: 1000992547.1382103791
[2014-09-29 21:09:21] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): btig180a Client_ID: 000020595
[2014-09-29 21:09:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): ER308L16 Client_ID: 000020595
[2014-09-29 21:09:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wl15-16-175 Client_ID: 000020595
[2014-09-29 21:09:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wc20-20-175 Client_ID: 000020595
[2014-09-29 21:09:21] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): avtogenmash-ar40mg Client_ID: 000020595
[2014-09-29 21:09:21] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): paton160s Client_ID: 000020578
[2014-09-29 21:09:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): ISQ0070 Client_ID: 000020578
[2014-09-29 21:09:22] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc250-z285 Client_ID: 329646090.1391505194
[2014-09-29 21:09:22] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): barselozs1220 Client_ID: 000020651
[2014-09-29 21:09:23] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVB0062 Client_ID: 1153579570.1392529506
[2014-09-29 21:09:23] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVU0033-10 Client_ID: 1153579570.1392529506
[2014-09-29 21:09:23] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): febldr160r Client_ID: 000020556
[2014-09-29 21:09:24] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-21 Client_ID: 000020610
[2014-09-29 21:09:24] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020610
[2014-09-29 21:09:24] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-31 Client_ID: 1211001415.1392798004
[2014-09-29 21:09:24] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): korund2 Client_ID: 1211001415.1392798004
[2014-09-29 21:09:24] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 700005008 Client_ID: 1211001415.1392798004
[2014-09-29 21:09:24] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 1211001415.1392798004
[2014-09-29 21:09:24] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-22 Client_ID: 110687895.1384781092
[2014-09-29 21:09:24] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 110687895.1384781092
[2014-09-29 21:09:25] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 61002150 Client_ID: 1856065830.1392113303
[2014-09-29 21:09:25] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): gsrt18b6m Client_ID: 000020078
[2014-09-29 21:09:28] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): n160 Client_ID: 1390090692.1392819491
[2014-09-29 21:09:28] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 090-000183-00504 Client_ID: 000019365
[2014-09-29 21:09:28] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 094-512527-10208 Client_ID: 000019365
[2014-09-29 21:09:28] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 094-512291-00208 Client_ID: 000019365
[2014-09-29 21:09:28] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 394-000023-00000 Client_ID: 000019365
[2014-09-29 21:09:28] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 092-000052-00000 Client_ID: 000019365
[2014-09-29 21:09:28] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 092-000008-00000 Client_ID: 000019365
[2014-09-29 21:09:28] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 094-013031-00000 Client_ID: 000019365
[2014-09-29 21:09:28] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-012673-90005 Client_ID: 000019365
[2014-09-29 21:09:28] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-012674-90005 Client_ID: 000019365
[2014-09-29 21:09:29] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011982-90005 Client_ID: 000019365
[2014-09-29 21:09:29] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011757-90005 Client_ID: 000019365
[2014-09-29 21:09:29] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-012672-90005 Client_ID: 000019365
[2014-09-29 21:09:29] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-012405-90005 Client_ID: 000019365
[2014-09-29 21:09:29] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011756-90005 Client_ID: 000019365
[2014-09-29 21:09:29] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011980-90005 Client_ID: 000019365
[2014-09-29 21:09:29] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011984-90002 Client_ID: 000019365
[2014-09-29 21:09:30] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011755-90002 Client_ID: 000019365
[2014-09-29 21:09:30] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011979-90002 Client_ID: 000019365
[2014-09-29 21:09:30] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 094-011760-00000 Client_ID: 000019365
[2014-09-29 21:09:30] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011752-90002 Client_ID: 000019365
[2014-09-29 21:09:30] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011753-90002 Client_ID: 000019365
[2014-09-29 21:09:30] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011754-90002 Client_ID: 000019365
[2014-09-29 21:09:30] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009646-90005 Client_ID: 000019365
[2014-09-29 21:09:30] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009647-90005 Client_ID: 000019365
[2014-09-29 21:09:30] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009648-90005 Client_ID: 000019365
[2014-09-29 21:09:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009649-90005 Client_ID: 000019365
[2014-09-29 21:09:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011997-90005 Client_ID: 000019365
[2014-09-29 21:09:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011998-90005 Client_ID: 000019365
[2014-09-29 21:09:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009655-90005 Client_ID: 000019365
[2014-09-29 21:09:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009656-90005 Client_ID: 000019365
[2014-09-29 21:09:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009650-90005 Client_ID: 000019365
[2014-09-29 21:09:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009651-90005 Client_ID: 000019365
[2014-09-29 21:09:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009653-90005 Client_ID: 000019365
[2014-09-29 21:09:32] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009654-90005 Client_ID: 000019365
[2014-09-29 21:09:32] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009642-90002 Client_ID: 000019365
[2014-09-29 21:09:32] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009636-90002 Client_ID: 000019365
[2014-09-29 21:09:32] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011759-90002 Client_ID: 000019365
[2014-09-29 21:09:32] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009657-90002 Client_ID: 000019365
[2014-09-29 21:09:32] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-010723-90002 Client_ID: 000019365
[2014-09-29 21:09:32] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-011754-90002 Client_ID: 000019365
[2014-09-29 21:09:32] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009663-90002 Client_ID: 000019365
[2014-09-29 21:09:33] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-009664-90002 Client_ID: 000019365
[2014-09-29 21:09:35] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-2 Client_ID: 000020661
[2014-09-29 21:09:35] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020661
[2014-09-29 21:09:35] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc250-220v Client_ID: 000020664
[2014-09-29 21:09:35] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc165 Client_ID: 1622617877.1392794176
[2014-09-29 21:09:35] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-21 Client_ID: 1848635425.1392872433
[2014-09-29 21:09:35] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1113a Client_ID: 1848635425.1392872433
[2014-09-29 21:09:35] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 1848635425.1392872433
[2014-09-29 21:09:36] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 992430 Client_ID: 000020673
[2014-09-29 21:09:36] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): xdh6e Client_ID: 000020523
[2014-09-29 21:09:36] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): barselozs1230 Client_ID: 000020523
[2014-09-29 21:09:36] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): br70s-08-5 Client_ID: 000020523
[2014-09-29 21:09:36] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 090-002040-00502 Client_ID: 000020674
[2014-09-29 21:09:36] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 094-005314-00000 Client_ID: 000020674
[2014-09-29 21:09:36] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 094-005313-00000 Client_ID: 000020674
[2014-09-29 21:09:36] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): barselozs1220 Client_ID: 000020674
[2014-09-29 21:09:36] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): shas-4001f Client_ID: 260238502.1392747581
[2014-09-29 21:09:37] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-2 Client_ID: 1211327103.1392882681
[2014-09-29 21:09:37] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 1211327103.1392882681
[2014-09-29 21:09:37] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-6 Client_ID: 1378434505.1391773824
[2014-09-29 21:09:37] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 61002150 Client_ID: 000014885
[2014-09-29 21:09:37] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVB0015 Client_ID: 2134470078.1391848127
[2014-09-29 21:09:37] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVU0069-10 Client_ID: 2134470078.1391848127
[2014-09-29 21:09:38] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVS0008 Client_ID: 2134470078.1391848127
[2014-09-29 21:09:38] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1113a Client_ID: 000020681
[2014-09-29 21:09:38] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-1 Client_ID: 000020683
[2014-09-29 21:09:38] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020683
[2014-09-29 21:09:39] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-15 Client_ID: 49205149.1392821130
[2014-09-29 21:09:39] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): stig180pii Client_ID: 000020669
[2014-09-29 21:09:40] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): br70s-5 Client_ID: 226649333.1392878432
[2014-09-29 21:09:40] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): spraytbi Client_ID: 226649333.1392878432
[2014-09-29 21:09:40] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 0459740882 Client_ID: 000004405
[2014-09-29 21:09:40] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 0460526889 Client_ID: 000004405
[2014-09-29 21:09:40] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 0459528781 Client_ID: 000004405
[2014-09-29 21:09:40] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 0458401883 Client_ID: 000004405
[2014-09-29 21:09:40] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): br70s-12-15 Client_ID: 000004405
[2014-09-29 21:09:40] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 700010329 Client_ID: 000017946
